time,pid,x,y,z
1493733905187,SA0297,0.0081,0.0179,-0.0041
1493733905232,SA0297,-0.008,-0.0026,-0.0132
1493733905277,SA0297,-0.0078,-0.004,0.0023
1493733905321,SA0297,0.019,0.0059,-0.0042
1493733905367,SA0297,0.0033,-0.0118,-0.0009
1493733905417,SA0297,-0.0003,-0.0038,-0.0034
1493733905462,SA0297,0.0017,0.0121,-0.0025
1493733905507,SA0297,-0.003,-0.0088,-0.0026
1493733905552,SA0297,-0.006999999999999999,-0.0025,-0.0009
1493733905597,SA0297,0.0027,0.0121,-0.0032
1493733905641,SA0297,0.0007,-0.0069,-0.0037
1493733905687,SA0297,0.0037,-0.0031,-0.0012
1493733905732,SA0297,-0.0006,0.0094,-0.0017
1493733905777,SA0297,-0.0031,-0.0056,-0.0022
1493733905822,SA0297,0.0001,-0.0053,-0.0046
1493733905867,SA0297,0.0008,0.006999999999999999,-0.0042
1493733905913,SA0297,-0.0047,-0.0035,-0.002
1493733905957,SA0297,0.0001,-0.0,-0.0029
1493733906001,SA0297,0.0017,0.0057,-0.0023
1493733906047,SA0297,-0.0036,-0.004,-0.0022
1493733906092,SA0297,0.0007,-0.0001,-0.0021
1493733906137,SA0297,0.0036,0.0005,-0.0045
1493733906182,SA0297,-0.002,-0.0007,-0.0052
1493733906227,SA0297,-0.002,0.0005,-0.0037
1493733906273,SA0297,0.0,0.0009,-0.0049
1493733906319,SA0297,0.0009,0.0003,-0.0019
1493733906361,SA0297,-0.0052,0.0006,-0.0028
1493733906412,SA0297,-0.0015,0.0009,-0.002
1493733906457,SA0297,0.0034,0.001,-0.0038
1493733906503,SA0297,-0.0028,0.0007,-0.0032
1493733906547,SA0297,-0.0001,0.0002,-0.0035
1493733906592,SA0297,0.0017,-0.0015,-0.0048
1493733906639,SA0297,0.0007,-0.0019,-0.0027
1493733906681,SA0297,0.0009,0.0013,-0.0013
1493733906727,SA0297,0.0001,-0.0018,-0.0022
1493733906773,SA0297,-0.0009,0.0007,-0.0041
1493733906817,SA0297,-0.0022,0.0021,-0.004
1493733906862,SA0297,0.0005,-0.001,-0.0023
1493733906907,SA0297,0.0009,0.0017,-0.0021
1493733906952,SA0297,0.0001,-0.0021,-0.0046
1493733906998,SA0297,-0.0003,-0.0041,-0.0031
1493733907044,SA0297,0.0023,0.0052,-0.001
1493733907088,SA0297,-0.0026,0.0019,-0.0014
1493733907133,SA0297,-0.004,-0.0104,-0.0028
1493733907177,SA0297,0.0043,0.0083,-0.0017
1493733907223,SA0297,0.0003,0.0016,-0.0026
1493733907269,SA0297,-0.0047,-0.005,-0.0036
1493733907313,SA0297,0.0015,0.0078,-0.0031
1493733907358,SA0297,-0.0026,-0.0012,-0.0017
1493733907408,SA0297,-0.0012,-0.0004,-0.0036
1493733907453,SA0297,0.0034,0.0067,-0.003
1493733907497,SA0297,-0.0002,-0.0045,-0.0044
1493733907543,SA0297,-0.0008,-0.003,-0.0047
1493733907588,SA0297,0.0021,0.0053,-0.0028
1493733907633,SA0297,-0.0039,-0.0046,-0.0016
1493733907678,SA0297,-0.0019,0.002,-0.0013
1493733907723,SA0297,0.0031,0.0062,-0.003
1493733907769,SA0297,-0.0026,-0.0042,-0.0043
1493733907813,SA0297,-0.0004,0.0007,-0.0019
1493733907857,SA0297,0.0011,0.0034,-0.0041
1493733907902,SA0297,-0.001,-0.002,-0.0038
1493733907948,SA0297,0.0008,0.0018,-0.0033
1493733907993,SA0297,0.0052,0.0037,-0.0033
1493733908038,SA0297,-0.0007,-0.0043,-0.0031
1493733908083,SA0297,-0.0037,-0.0003,-0.004
1493733908128,SA0297,-0.0067,0.0057,-0.0045
1493733908175,SA0297,-0.0009,-0.0019,-0.0016
1493733908217,SA0297,0.003,0.0012,-0.0052
1493733908263,SA0297,0.0023,0.0004,-0.0036
1493733908308,SA0297,0.0025,-0.0016,-0.0054
1493733908353,SA0297,0.0005,0.0013,-0.0035
1493733908403,SA0297,0.0009,0.0027,-0.0046
1493733908448,SA0297,-0.0054,0.0029,-0.0006
1493733908495,SA0297,-0.0013,-0.0034,-0.0046
1493733908537,SA0297,0.0047,0.0015,-0.0043
1493733908583,SA0297,0.0004,0.0048,-0.0047
1493733908628,SA0297,-0.003,-0.0039,-0.0033
1493733908673,SA0297,0.0001,-0.0016,-0.0024
1493733908718,SA0297,0.003,0.0062,-0.0053
1493733908763,SA0297,-0.0039,-0.002,-0.0025
1493733908808,SA0297,-0.0015,0.0023,-0.0014
1493733908853,SA0297,0.0039,0.0035,-0.0033
1493733908897,SA0297,0.0,-0.004,-0.0007
1493733908943,SA0297,-0.0025,0.0016,-0.0041
1493733908988,SA0297,0.0008,0.0015,-0.003
1493733909033,SA0297,-0.0007,-0.0018,-0.003
1493733909078,SA0297,-0.0011,0.0016,-0.0041
1493733909123,SA0297,0.0009,0.0023,-0.0026
1493733909168,SA0297,0.0,-0.0038,-0.0035
1493733909213,SA0297,0.001,0.0025,-0.005
1493733909257,SA0297,-0.0024,-0.0009,-0.0018
1493733909303,SA0297,0.0013,-0.0004,-0.0046
1493733909348,SA0297,-0.0017,0.0024,-0.0029
1493733909398,SA0297,-0.0015,-0.0023,-0.0026
1493733909444,SA0297,0.0002,0.002,-0.003
1493733909488,SA0297,-0.0008,0.0002,-0.0025
1493733909533,SA0297,-0.0007,-0.0024,-0.0017
1493733909577,SA0297,0.0005,0.0034,-0.0009
1493733909625,SA0297,-0.0007,0.0025,-0.0051
1493733909668,SA0297,-0.0026,-0.0028,-0.0047
1493733909713,SA0297,0.0019,0.0024,-0.004
1493733909758,SA0297,-0.0,0.0005,-0.0031
1493733909803,SA0297,-0.0025,-0.0041,-0.0028
1493733909848,SA0297,0.0199,-0.0028,0.0014
1493733909893,SA0297,0.0035,-0.0126,-0.0056
1493733909939,SA0297,0.0011,0.0028,-0.002
1493733909983,SA0297,0.0047,0.0067,-0.0026
1493733910029,SA0297,-0.0057,-0.0065,-0.0015
1493733910073,SA0297,0.0072,-0.0043,-0.0079
1493733910118,SA0297,0.0044,0.0052,-0.0047
1493733910164,SA0297,-0.0056,-0.0074,-0.0028
1493733910208,SA0297,-0.0004,0.0031,-0.0041
1493733910254,SA0297,-0.003,0.0081,-0.0037
1493733910299,SA0297,-0.0124,0.0016,-0.0008
1493733910343,SA0297,0.0053,0.0016,-0.0024
1493733910389,SA0297,0.0035,-0.0041,-0.0044
1493733910433,SA0297,-0.0053,-0.0027,-0.0041
1493733910479,SA0297,0.0031,0.0018,-0.0033
1493733910524,SA0297,0.0044,-0.0025,-0.0033
1493733910569,SA0297,-0.0015,-0.0006,-0.0015
1493733910614,SA0297,-0.0062,0.0027,-0.0032
1493733910659,SA0297,0.0012,0.001,-0.0026
1493733910704,SA0297,-0.001,-0.0031,-0.0018
1493733910749,SA0297,-0.002,0.0019,-0.0026
1493733910793,SA0297,0.001,0.0019,-0.0026
1493733910839,SA0297,-0.0005,-0.0012,-0.0048
1493733910883,SA0297,0.0001,0.0001,-0.0039
1493733910929,SA0297,0.0009,-0.0002,-0.0018
1493733910974,SA0297,0.0023,-0.002,-0.0018
1493733911019,SA0297,0.0022,0.0014,-0.0038
1493733911064,SA0297,-0.003,0.003,-0.0032
1493733911109,SA0297,-0.0012,-0.0009,-0.0033
1493733911153,SA0297,0.001,0.0012,-0.0042
1493733911199,SA0297,0.0001,-0.0006,-0.0024
1493733911244,SA0297,0.0014,-0.0015,-0.0058
1493733911289,SA0297,0.0005,0.0011,-0.0028
1493733911334,SA0297,-0.0019,0.0031,-0.0037
1493733911379,SA0297,-0.0041,-0.0021,-0.0044
1493733911429,SA0297,0.0004,0.0002,-0.0044
1493733911473,SA0297,0.0028,0.0013,-0.001
1493733911519,SA0297,-0.0041,-0.0027,-0.0037
1493733911564,SA0297,-0.0023,0.0004,-0.0019
1493733911609,SA0297,0.0016,0.0018,-0.0033
1493733911654,SA0297,-0.0021,-0.0028,-0.0035
1493733911699,SA0297,-0.0025,0.0022,-0.001
1493733911744,SA0297,0.0052,-0.0012,-0.0006
1493733911789,SA0297,0.0019,0.0008,-0.0027
1493733911833,SA0297,0.001,-0.0012,-0.0033
1493733911879,SA0297,0.0019,-0.0013,-0.0036
1493733911924,SA0297,0.0006,0.0037,-0.0007
1493733911969,SA0297,-0.0048,0.0007,-0.0031
1493733912016,SA0297,0.0014,-0.0009,-0.0037
1493733912059,SA0297,0.0031,0.0021,-0.0032
1493733912104,SA0297,0.0002,-0.0011,-0.0051
1493733912149,SA0297,0.0006,0.0006,-0.0024
1493733912193,SA0297,0.0018,0.0028,-0.0034
1493733912239,SA0297,0.0012,-0.0023,-0.0044
1493733912284,SA0297,-0.0003,0.0008,-0.0004
1493733912329,SA0297,0.0011,0.0004,-0.005
1493733912374,SA0297,-0.0004,-0.0,-0.004
1493733912424,SA0297,0.0006,-0.0017,-0.0018
1493733912469,SA0297,0.0012,0.0015,-0.003
1493733912513,SA0297,-0.0019,-0.0026,-0.0037
1493733912559,SA0297,0.0012,-0.0001,-0.0042
1493733912604,SA0297,0.0008,0.0011,-0.002
1493733912649,SA0297,-0.0009,-0.0003,-0.0029
1493733912694,SA0297,0.0001,0.0003,-0.0029
1493733912740,SA0297,0.0013,-0.0008,-0.0026
1493733912784,SA0297,-0.0002,-0.0019,-0.0022
1493733912829,SA0297,-0.0004,0.0014,-0.0035
1493733912873,SA0297,0.0014,-0.0006,-0.0031
1493733912919,SA0297,0.0006,0.0,-0.0009
1493733912965,SA0297,-0.0007,-0.0001,-0.0029
1493733913009,SA0297,0.001,0.0,-0.0036
1493733913055,SA0297,0.0024,-0.0012,-0.002
1493733913100,SA0297,0.0003,0.0011,-0.0038
1493733913145,SA0297,-0.0017,-0.0006,-0.003
1493733913190,SA0297,0.0008,0.001,-0.0035
1493733913235,SA0297,-0.0003,-0.0007,-0.0021
1493733913280,SA0297,-0.0003,0.0014,-0.0028
1493733913325,SA0297,0.0012,0.0006,-0.0032
1493733913369,SA0297,-0.0001,-0.0008,-0.0036
1493733913420,SA0297,-0.0004,0.0002,-0.0027
1493733913465,SA0297,0.0018,0.0003,-0.0029
1493733913510,SA0297,-0.0008,-0.001,-0.0015
1493733913555,SA0297,0.0005,0.0018,-0.004
1493733913600,SA0297,0.002,-0.0003,-0.0035
1493733913645,SA0297,-0.0036,-0.0014,-0.0004
1493733913689,SA0297,-0.0007,0.002,-0.0015
1493733913735,SA0297,0.0178,0.0002,-0.0039
1493733913780,SA0297,0.0017,-0.0082,-0.0026
1493733913825,SA0297,0.0008,0.0025,-0.0024
1493733913870,SA0297,0.0027,-0.0015,-0.0026
1493733913915,SA0297,-0.0056,-0.0027,-0.0019
1493733913960,SA0297,-0.0051,0.0069,-0.0032
1493733914005,SA0297,0.0014,-0.0012,-0.0036
1493733914049,SA0297,0.0027,-0.0072,-0.0031
1493733914095,SA0297,-0.0,0.0039,-0.0036
1493733914140,SA0297,-0.0024,0.0013,-0.0021
1493733914185,SA0297,-0.0004,-0.0027,-0.0022
1493733914230,SA0297,0.0015,0.0047,-0.0028
1493733914277,SA0297,-0.0029,-0.0013,-0.0037
1493733914320,SA0297,-0.0026,-0.0005,-0.0029
1493733914365,SA0297,0.0052,-0.0015,-0.0033
1493733914415,SA0297,0.0023,-0.0019,-0.0006
1493733914460,SA0297,-0.0012,0.0006,-0.0033
1493733914505,SA0297,0.0017,-0.0001,-0.0029
1493733914550,SA0297,-0.0001,0.0015,-0.0056
1493733914597,SA0297,-0.0034,0.0021,-0.001
1493733914640,SA0297,-0.0021,0.0027,-0.0021
1493733914685,SA0297,-0.0002,0.0006,-0.0055
1493733914729,SA0297,-0.0004,-0.0018,-0.0011
1493733914775,SA0297,0.0015,0.0017,-0.0019
1493733914820,SA0297,0.001,-0.0004,-0.0031
1493733914865,SA0297,-0.0018,0.0014,-0.0021
1493733914910,SA0297,-0.0005,0.0028,-0.0027
1493733914955,SA0297,-0.0021,-0.0002,-0.0031
1493733915000,SA0297,0.0008,0.0011,-0.0029
1493733915045,SA0297,-0.0001,0.0001,-0.0031
1493733915089,SA0297,0.0029,-0.0012,-0.0038
1493733915135,SA0297,-0.0008,0.001,-0.0023
1493733915180,SA0297,-0.0003,-0.0024,-0.0033
1493733915225,SA0297,-0.0013,-0.0001,-0.0009
1493733915270,SA0297,-0.0026,-0.0007,-0.003
1493733915315,SA0297,0.0037,-0.0007,-0.0033
1493733915360,SA0297,-0.0009,0.0004,-0.0032
1493733915409,SA0297,-0.0014,0.0004,-0.0021
1493733915455,SA0297,-0.0012,0.0009,-0.0039
1493733915500,SA0297,-0.0009,-0.0014,-0.0038
1493733915545,SA0297,0.0003,-0.0006,-0.0016
1493733915590,SA0297,0.0002,0.0013,-0.0013
1493733915635,SA0297,-0.0019,0.0003,-0.001
1493733915680,SA0297,-0.0005,0.0001,0.0016
1493733915726,SA0297,0.0042,0.0008,0.0025
1493733915769,SA0297,-0.0005,-0.0002,-0.0008
1493733915815,SA0297,-0.0011,0.0017,-0.0026
1493733915860,SA0297,0.0009,0.0001,-0.0026
1493733915905,SA0297,0.0012,-0.0001,-0.0032
1493733915950,SA0297,0.0001,0.001,-0.0017
1493733915996,SA0297,-0.0029,0.0028,-0.0018
1493733916040,SA0297,-0.0017,-0.0008,-0.0007
1493733916086,SA0297,0.0014,-0.0006,-0.0018
1493733916132,SA0297,0.0028,-0.0006,-0.0033
1493733916175,SA0297,-0.0034,0.0005,-0.0035
1493733916220,SA0297,-0.0011,0.0023,-0.004
1493733916265,SA0297,0.0021,-0.0012,-0.0027
1493733916311,SA0297,-0.0027,-0.0011,-0.0026
1493733916356,SA0297,0.0008,0.0024,-0.0039
1493733916406,SA0297,0.0011,-0.0026,-0.0036
1493733916452,SA0297,0.0006,-0.001,-0.0009
1493733916496,SA0297,-0.002,0.0015,-0.0023
1493733916541,SA0297,-0.0014,0.0005,-0.0017
1493733916585,SA0297,0.0035,0.0007,-0.0015
1493733916631,SA0297,0.0015,0.0006,-0.0024
1493733916676,SA0297,-0.0019,0.001,-0.0032
1493733916721,SA0297,0.0002,0.0015,-0.0029
1493733916766,SA0297,-0.0005,0.0002,-0.0007
1493733916809,SA0297,-0.0014,-0.001,-0.0015
1493733916856,SA0297,0.0001,0.0004,-0.0032
1493733916901,SA0297,-0.0024,0.0007,-0.0032
1493733916945,SA0297,0.0004,0.0005,-0.0007
1493733916991,SA0297,0.0013,0.001,-0.0057
1493733917036,SA0297,0.0019,0.0006,0.0005
1493733917081,SA0297,-0.0011,0.0,-0.0026
1493733917126,SA0297,-0.0002,0.0026,-0.0028
1493733917171,SA0297,-0.0012,0.0001,-0.0036
1493733917216,SA0297,-0.0014,-0.0058,0.0114
1493733917260,SA0297,0.0007,-0.0013,-0.0033
1493733917305,SA0297,0.0008,-0.0011,0.0026
1493733917350,SA0297,-0.0016,-0.0008,-0.0022
1493733917400,SA0297,-0.0027,0.0026,-0.0019
1493733917446,SA0297,-0.0006,-0.0016,-0.0015
1493733917489,SA0297,0.0005,-0.0016,-0.0022
1493733917535,SA0297,0.002,0.0002,-0.0022
1493733917581,SA0297,-0.0014,-0.0006,-0.0036
1493733917624,SA0297,0.0011,-0.002,0.0011
1493733917669,SA0297,-0.0008,-0.0,-0.0023
1493733917713,SA0297,-0.0014,0.0007,-0.001
1493733917758,SA0297,0.0007,0.0013,0.0
1493733917803,SA0297,-0.0005,-0.0008,-0.0035
1493733917848,SA0297,0.0003,-0.0014,-0.005
1493733917893,SA0297,-0.0015,0.0016,-0.0037
1493733917937,SA0297,-0.0024,0.0006,-0.0031
1493733917983,SA0297,0.002,-0.0,-0.0031
1493733918028,SA0297,0.0019,0.0001,-0.0006
1493733918073,SA0297,-0.0013,0.0006,-0.0025
1493733918117,SA0297,0.0017,-0.0005,-0.0015
1493733918161,SA0297,-0.0017,0.0004,-0.0018
1493733918207,SA0297,0.0003,0.0016,-0.0005
1493733918252,SA0297,-0.0001,0.0005,-0.0035
1493733918297,SA0297,-0.0016,-0.0007,-0.0034
1493733918342,SA0297,-0.0004,0.0001,-0.0039
1493733918391,SA0297,-0.0019,0.0014,-0.0024
1493733918436,SA0297,-0.0009,0.0004,-0.0025
1493733918481,SA0297,0.0048,-0.002,-0.0029
1493733918526,SA0297,0.0008,-0.0005,-0.0024
1493733918571,SA0297,-0.0043,0.0003,-0.0023
1493733918615,SA0297,0.0004,0.001,-0.0034
1493733918661,SA0297,0.0043,-0.0031,-0.0033
1493733918705,SA0297,0.0036,-0.0028,-0.0014
1493733918750,SA0297,0.0005,-0.0008,-0.0023
1493733918795,SA0297,0.0014,-0.0013,-0.0021
1493733918839,SA0297,-0.0029,0.0031,-0.0017
1493733918884,SA0297,-0.0046,0.0029,0.0002
1493733918929,SA0297,-0.0009,0.0004,-0.0027
1493733918974,SA0297,0.0039,-0.0013,-0.0014
1493733919019,SA0297,0.0013,-0.003,-0.0019
1493733919064,SA0297,-0.0008,0.001,-0.0016
1493733919109,SA0297,0.0013,-0.0006,-0.0018
1493733919153,SA0297,0.0047,0.0001,-0.0047
1493733919199,SA0297,-0.0034,0.0026,-0.0039
1493733919243,SA0297,-0.0036,-0.0004,-0.003
1493733919288,SA0297,0.0042,0.0009,-0.0027
1493733919333,SA0297,-0.0014,0.0012,-0.0025
1493733919377,SA0297,-0.0018,-0.0042,-0.0025
1493733919429,SA0297,0.0046,-0.0001,-0.0044
1493733919472,SA0297,0.0009,-0.0003,-0.002
1493733919517,SA0297,-0.0023,-0.002,-0.0029
1493733919561,SA0297,-0.0005,0.0038,-0.0011
1493733919607,SA0297,0.0031,0.0012,-0.0001
1493733919652,SA0297,-0.0004,-0.0031,0.0006
1493733919697,SA0297,0.004,0.0022,-0.0051
1493733919741,SA0297,0.0076,-0.0045,-0.0014
1493733919785,SA0297,-0.0031,0.0002,-0.003
1493733919831,SA0297,-0.003,0.0019,-0.0038
1493733919876,SA0297,0.0023,-0.0019,-0.0033
1493733919920,SA0297,0.0,0.0033,-0.0016
1493733919965,SA0297,-0.0053,0.0017,-0.0042
1493733920009,SA0297,-0.014,-0.0061,0.0011
1493733920055,SA0297,0.0047,0.0008,-0.0045
1493733920100,SA0297,0.0032,0.0022,-0.0032
1493733920145,SA0297,-0.0032,-0.008,-0.0008
1493733920190,SA0297,0.0127,0.0022,-0.0013
1493733920233,SA0297,-0.003,-0.0073,-0.0042
1493733920280,SA0297,-0.0069,0.0007,-0.0017
1493733920324,SA0297,0.0007,0.0158,-0.0006
1493733920369,SA0297,-0.0067,-0.0119,-0.0019
1493733920419,SA0297,-0.0034,0.0062,-0.0014
1493733920464,SA0297,0.0078,0.0071,-0.0034
1493733920508,SA0297,0.0003,-0.0133,-0.004
1493733920553,SA0297,0.0026,0.0015,-0.0021
1493733920599,SA0297,-0.0014,0.0065,-0.0016
1493733920644,SA0297,0.0128,-0.005,-0.008
1493733920688,SA0297,0.0012,-0.0067,-0.0027
1493733920732,SA0297,-0.0031,-0.0016,-0.0022
1493733920777,SA0297,0.0012,0.0097,-0.0052
1493733920822,SA0297,-0.0035,-0.0014,-0.0067
1493733920867,SA0297,0.0005,0.0091,-0.0036
1493733920912,SA0297,0.0046,0.0008,-0.0022
1493733920957,SA0297,0.0041,-0.0051,-0.0015
1493733921001,SA0297,-0.0036,0.0076,0.0009
1493733921046,SA0297,-0.0087,0.0,-0.0016
1493733921091,SA0297,0.0018,-0.0053,0.0006
1493733921137,SA0297,0.004,0.0034,-0.0003
1493733921181,SA0297,-0.0046,-0.0034,-0.0051
1493733921225,SA0297,-0.001,-0.0007,-0.0014
1493733921271,SA0297,0.002,0.0017,-0.0038
1493733921315,SA0297,-0.0043,0.0004,-0.0021
1493733921361,SA0297,-0.0005,-0.0048,-0.0022
1493733921409,SA0297,0.0082,0.006,-0.0044
1493733921455,SA0297,0.0013,-0.008,-0.0025
1493733921500,SA0297,-0.0056,0.0012,-0.0009
1493733921544,SA0297,-0.0026,0.0022,-0.0035
1493733921589,SA0297,-0.0006,-0.0024,-0.0024
1493733921633,SA0297,-0.0023,0.0034,-0.0017
1493733921679,SA0297,0.0001,0.002,-0.0009
1493733921724,SA0297,-0.0017,-0.002,-0.0043
1493733921769,SA0297,0.0003,-0.0011,-0.0013
1493733921814,SA0297,0.0007,0.0002,-0.0007
1493733921857,SA0297,-0.0008,-0.0033,-0.0018
1493733921903,SA0297,0.0012,0.0023,-0.001
1493733921948,SA0297,-0.0029,0.0009,-0.0022
1493733921993,SA0297,-0.0005,-0.0027,-0.0041
1493733922038,SA0297,-0.0005,0.0026,-0.001
1493733922083,SA0297,-0.0015,-0.001,-0.0006
1493733922128,SA0297,-0.0002,-0.0012,-0.0008
1493733922172,SA0297,0.001,0.0006,-0.0029
1493733922217,SA0297,0.0004,0.0022,-0.0035
1493733922262,SA0297,-0.0016,-0.0015,-0.0025
1493733922307,SA0297,-0.0009,-0.0004,-0.002
1493733922352,SA0297,0.0022,0.0014,-0.0011
1493733922401,SA0297,-0.0002,-0.0041,-0.001
1493733922447,SA0297,0.0006,0.0002,-0.0024
1493733922491,SA0297,0.001,0.0023,-0.0008
1493733922536,SA0297,-0.0027,-0.0017,-0.0019
1493733922581,SA0297,0.0005,0.0012,-0.0009
1493733922625,SA0297,0.0009,0.0009,-0.0011
1493733922670,SA0297,-0.0021,-0.0035,-0.0038
1493733922716,SA0297,0.0018,-0.0011,-0.0013
1493733922760,SA0297,-0.0002,-0.0001,-0.002
1493733922805,SA0297,-0.0007,-0.0001,0.0013
1493733922849,SA0297,-0.0005,0.001,0.0006
1493733922894,SA0297,-0.0005,-0.0007,-0.0009
1493733922940,SA0297,-0.0007,-0.0008,-0.0038
1493733922985,SA0297,0.0028,0.0014,-0.0009
1493733923029,SA0297,-0.0005,-0.0032,-0.0003
1493733923073,SA0297,0.0028,0.0027,0.0006
1493733923119,SA0297,-0.0009,-0.0013,-0.001
1493733923164,SA0297,0.0001,-0.0031,-0.0032
1493733923208,SA0297,0.0016,0.0006,0.0004
1493733923255,SA0297,-0.0007,-0.0008,0.0028
1493733923297,SA0297,-0.0028,-0.0022,0.0001
1493733923344,SA0297,0.0031,0.009000000000000001,-0.0022
1493733923393,SA0297,0.0002,-0.0062,0.002
1493733923438,SA0297,-0.0022,-0.0014,-0.0008
1493733923483,SA0297,0.0064,0.0078,-0.0011
1493733923528,SA0297,-0.0032,-0.0088,-0.0017
1493733923574,SA0297,-0.0026,-0.0052,0.0006
1493733923617,SA0297,0.0051,0.0083,0.0008
1493733923662,SA0297,-0.0034,-0.0053,-0.0007
1493733923707,SA0297,-0.0021,-0.0018,-0.0012
1493733923752,SA0297,0.0021,0.0058,-0.0009
1493733923796,SA0297,-0.0026,-0.0029,0.0005
1493733923841,SA0297,-0.0027,-0.0037,0.0003
1493733923886,SA0297,0.0034,0.0052,-0.0014
1493733923931,SA0297,-0.0034,-0.0037,-0.0028
1493733923977,SA0297,-0.0033,-0.0014,-0.0028
1493733924021,SA0297,0.0031,0.006,-0.0003
1493733924065,SA0297,-0.0025,-0.0028,-0.0015
1493733924111,SA0297,-0.002,-0.0013,-0.0022
1493733924155,SA0297,0.0012,0.0032,-0.0016
1493733924200,SA0297,-0.002,-0.001,-0.0011
1493733924245,SA0297,0.0013,-0.0028,-0.0005
1493733924289,SA0297,0.0027,0.0088,0.0002
1493733924334,SA0297,-0.0051,-0.0086,-0.001
1493733924384,SA0297,0.0018,0.0021,-0.0019
1493733924429,SA0297,0.002,0.0057,-0.0021
1493733924473,SA0297,-0.0058,-0.0047,-0.0006
1493733924519,SA0297,0.0,-0.0005,-0.0017
1493733924564,SA0297,0.009000000000000001,-0.0055,-0.0054
1493733924609,SA0297,-0.0041,-0.0086,-0.0013
1493733924654,SA0297,0.0008,0.0076,-0.0009
1493733924701,SA0297,0.0013,-0.0006,-0.0014
1493733924744,SA0297,-0.0009,-0.0057,-0.0025
1493733924789,SA0297,0.0005,0.0067,0.0003
1493733924833,SA0297,-0.0047,-0.0013,0.0007
1493733924879,SA0297,-0.0008,-0.0059,-0.0008
1493733924924,SA0297,0.0012,0.0061,-0.001
1493733924971,SA0297,-0.0008,-0.0004,-0.0027
1493733925014,SA0297,0.0004,-0.003,0.0001
1493733925059,SA0297,0.0024,0.0045,-0.0015
1493733925105,SA0297,-0.0035,-0.0018,-0.0019
1493733925150,SA0297,-0.0008,-0.0018,-0.0019
1493733925195,SA0297,0.0029,0.0017,-0.0003
1493733925239,SA0297,-0.001,-0.0016,-0.0024
1493733925284,SA0297,-0.0001,0.0013,-0.0006
1493733925329,SA0297,0.0012,0.0017,-0.0017
1493733925379,SA0297,0.0001,-0.0015,-0.0019
1493733925425,SA0297,-0.0011,0.0003,-0.0025
1493733925470,SA0297,0.0012,0.0011,-0.0015
1493733925513,SA0297,0.002,-0.0007,-0.0015
1493733925560,SA0297,-0.001,-0.0007,-0.0001
1493733925604,SA0297,-0.0015,0.0019,0.0015
1493733925649,SA0297,-0.0007,-0.0008,-0.0006
1493733925695,SA0297,0.0021,-0.0009,-0.0002
1493733925740,SA0297,-0.0005,-0.0014,-0.0018
1493733925784,SA0297,-0.0005,0.0013,-0.002
1493733925831,SA0297,-0.0016,0.0,0.0004
1493733925873,SA0297,0.0004,-0.0002,-0.0016
1493733925919,SA0297,-0.0027,0.0017,-0.0005
1493733925965,SA0297,0.0006,-0.0013,-0.0016
1493733926009,SA0297,0.0005,0.0004,-0.0012
1493733926055,SA0297,-0.0003,0.0014,0.0003
1493733926100,SA0297,-0.0017,-0.0002,-0.0012
1493733926145,SA0297,-0.0015,0.0017,-0.0036
1493733926190,SA0297,-0.0019,0.0006,-0.0
1493733926237,SA0297,0.0013,-0.0025,-0.0007
1493733926280,SA0297,0.0008,0.0014,-0.0015
1493733926325,SA0297,-0.0002,0.0008,-0.0011
1493733926375,SA0297,-0.0023,-0.0007,-0.002
1493733926420,SA0297,-0.0013,-0.0002,-0.0006
1493733926465,SA0297,-0.0008,0.0022,-0.0012
1493733926509,SA0297,-0.0016,-0.0006,-0.0004
1493733926557,SA0297,0.0022,-0.0018,-0.0028
1493733926600,SA0297,0.0017,0.0024,-0.0014
1493733926645,SA0297,-0.0003,-0.0001,0.0001
1493733926689,SA0297,-0.0034,0.0001,-0.002
1493733926735,SA0297,0.0017,-0.0002,0.0002
1493733926780,SA0297,-0.005,-0.0014,0.0001
1493733926825,SA0297,0.0026,-0.0017,-0.001
1493733926870,SA0297,0.0026,0.0008,-0.0017
1493733926915,SA0297,-0.0005,-0.0011,-0.0015
1493733926960,SA0297,-0.0005,0.0021,-0.0045
1493733927005,SA0297,-0.0018,-0.0002,-0.0005
1493733927049,SA0297,-0.0006,-0.0001,-0.0012
1493733927095,SA0297,0.0003,0.0001,-0.0015
1493733927140,SA0297,0.0009,-0.0012,-0.0017
1493733927185,SA0297,-0.0021,0.0003,-0.0029
1493733927230,SA0297,0.0008,0.0018,-0.0011
1493733927275,SA0297,-0.0009,-0.0004,-0.0008
1493733927320,SA0297,-0.0023,-0.0001,-0.0013
1493733927367,SA0297,-0.0007,0.0013,-0.003
1493733927415,SA0297,-0.0009,-0.0004,-0.001
1493733927460,SA0297,-0.0006,0.0013,-0.0018
1493733927505,SA0297,0.0002,-0.0009,0.0001
1493733927550,SA0297,-0.0005,-0.0012,0.0007
1493733927685,SA0297,-0.0002,0.0007,-0.0009
1493733927729,SA0297,-0.0005,0.0018,0.0005
1493733927775,SA0297,-0.0012,-0.0029,-0.002
1493733927820,SA0297,0.0023,0.0071,-0.0017
1493733927865,SA0297,-0.0028,-0.0017,-0.0015
1493733927910,SA0297,-0.0014,0.0012,-0.0004
1493733927955,SA0297,0.0017,0.004,-0.0023
1493733928000,SA0297,-0.0017,-0.0054,-0.0009
1493733928045,SA0297,0.0003,-0.0006,-0.0014
